"ZZFeatureMap(4, reps=1) COBYLA(maxiter=50) vdepth 1","[0.26354402106087976, 0.2652797329555693, 0.257460798249046, 0.24925307368670113, 0.25238793799339754, 0.2658114322140305, 0.2538529838734043, 0.25682361105055335, 0.27826225945402105, 0.22739598732907176, 0.23657103873541283, 0.23473135805339757, 0.2467515814061986, 0.2283603036160977, 0.2324326078526771, 0.22210015747928946, 0.22151543758388761, 0.2248387286690587, 0.22351665987547387, 0.224420882763247, 0.2199264915466597, 0.22341879403963022, 0.22084151562855506, 0.22023095819032656, 0.2194717940873454, 0.2201165191291302, 0.22159225284419637, 0.21917889194003382, 0.21937078003924115, 0.21826545657054588, 0.21780789418630317, 0.21841374595458568, 0.21806186278257667, 0.2183033610245086, 0.2176771007231154, 0.2169384527203714, 0.21705874515778867, 0.21678798602613464, 0.2167565673251055, 0.21700450912376718, 0.21682836137189623, 0.21677860918806788, 0.2164987178381988, 0.21702318156831962, 0.21658657153024027, 0.21643007347448234, 0.21650904663388537, 0.21650785866571004, 0.21624183662478672, 0.21619213282321045]"
"ZZFeatureMap(4, reps=1) SPSA(max_trials=50) vdepth 1","[0.25990392974213555, 0.2675667921289671, 0.2591365812610596, 0.26660382011605444, 0.26056736900921706, 0.2669445877615892, 0.2610319696456426, 0.2663624819378199, 0.2566858678342552, 0.2689267959858787, 0.26566270483168203, 0.26043341244250656, 0.26294159241360127, 0.2631970654372799, 0.26511079553356887, 0.2615487840098956, 0.26308138107414786, 0.2640703201474802, 0.264111494295543, 0.2636938352739149, 0.26154372259566666, 0.2652785746434968, 0.2496960103697877, 0.2628872045748918, 0.2572732656773361, 0.24895988558824597, 0.2474536404482808, 0.2506138633567245, 0.2448237382087991, 0.2470504985417284, 0.24552372275254564, 0.24260011316312757, 0.24182127624278646, 0.24205752335426892, 0.24164504303271406, 0.24160786263892556, 0.24119594573202602, 0.2413546528180299, 0.24402715178463674, 0.239102538046712, 0.2396033397511408, 0.23897994093397368, 0.24133457375053408, 0.23780567520017373, 0.23867597670101606, 0.23845088383748522, 0.23852401727615202, 0.239178316825061, 0.23574072308430583, 0.24138768676616762, 0.2343921183586628, 0.2356025209646842, 0.2327393463590284, 0.23622269179703553, 0.23218890289805166, 0.23411302196011827, 0.23385480292243552, 0.2319686983663421, 0.23319107303615322, 0.23179717133856437, 0.23088619294837112, 0.2334160177319435, 0.23100271271468062, 0.23154674691439533, 0.23113124876453406, 0.23159372309799517, 0.2311561648774248, 0.2313102962191941, 0.23111075094173436, 0.23184078906568245, 0.22942895745887784, 0.23271005970761507, 0.23154371706448812, 0.22847150312120196, 0.23006371647352458, 0.22763853846474333, 0.22827435099060778, 0.22770951587276025, 0.22870555644503315, 0.22752979433646306, 0.22659384740035846, 0.22939646022103807, 0.2278476435107125, 0.22693617613114245, 0.22620834597495015, 0.22751700788962076, 0.2268637905495724, 0.22700895855397835, 0.2270756366478476, 0.22692741881199682, 0.22607740123786774, 0.22729320409733483, 0.2247916674996303, 0.22881297548628407, 0.22496237042309658, 0.22525875132307763, 0.22493265979693394, 0.2255910287915082, 0.22478082359284948, 0.22554771807620708, 0.22505108858163136, 0.22544901175083848, 0.2247080702674307, 0.2248275526517207, 0.22554830422544084, 0.22523086836875683, 0.22412961825809422, 0.22561598372257555, 0.22538966433243374, 0.22480690352319393, 0.225551825798275, 0.22414809423267187, 0.22393880147303177, 0.22512317631417939, 0.22472940179945144, 0.22454883161601935, 0.22355463749374888, 0.22489868502677068, 0.22385121666947336, 0.2247765171133746, 0.22362573856826232]"
"ZZFeatureMap(4, reps=1) ADAM(maxiter=50) vdepth 1","[0.26354402106087976, 0.2635440210609205, 0.26354402106032054, 0.263544021060658, 0.263544021062069, 0.2635440210623861, 0.2635440210604649, 0.26354402106086605, 0.2635440210633247, 0.26348011623131845, 0.26348011623135514, 0.26348011623076056, 0.26348011623109535, 0.2634801162325061, 0.2634801162328241, 0.2634801162309033, 0.2634801162313037, 0.263480116233768, 0.2634162183971646, 0.263416218397197, 0.2634162183966078, 0.26341621839693996, 0.2634162183983504, 0.26341621839866963, 0.2634162183967491, 0.26341621839714885, 0.26341621839961826, 0.26335232887692034, 0.26335232887694854, 0.2633523288763648, 0.26335232887669435, 0.2633523288781043, 0.2633523288784245, 0.2633523288765046, 0.2633523288769033, 0.26335232887937826, 0.2632884484305832, 0.2632884484306074, 0.263288448430029, 0.263288448430356, 0.26328844843176535, 0.263288448432087, 0.2632884484301672, 0.2632884484305653, 0.2632884484330458, 0.2632245768700133, 0.26322457687003303, 0.2632245768694602, 0.2632245768697844, 0.2632245768711935, 0.2632245768715163, 0.26322457686959705, 0.26322457686999434, 0.2632245768724802, 0.2631607137537604, 0.2631607137537762, 0.2631607137532088, 0.26316071375353023, 0.263160713754939, 0.2631607137552629, 0.2631607137533438, 0.2631607137537405, 0.2631607137562317, 0.26309685724037385, 0.2630968572403853, 0.26309685723982346, 0.26309685724014237, 0.26309685724155074, 0.26309685724187576, 0.26309685723995707, 0.26309685724035314, 0.2630968572428494, 0.26303300466271445, 0.26303300466272156, 0.2630330046621654, 0.2630330046624814, 0.26303300466388974, 0.2630330046642156, 0.2630330046622975, 0.26303300466269264, 0.2630330046651945, 0.262969151440062, 0.2629691514400649, 0.2629691514395141, 0.2629691514398274, 0.2629691514412356, 0.26296915144156263, 0.2629691514396449, 0.26296915144003924, 0.26296915144254657, 0.26290529076501623, 0.26290529076501495, 0.26290529076446956, 0.26290529076478014, 0.26290529076618807, 0.26290529076651636, 0.2629052907645988, 0.2629052907649926, 0.2629052907675053, 0.2628414135360784, 0.262841413536073, 0.26284141353553303, 0.26284141353584084, 0.26284141353724894, 0.2628414135375784, 0.26284141353566093, 0.26284141353605417, 0.2628414135385721, 0.2627775078535494, 0.2627775078535399, 0.2627775078530052, 0.2627775078533101, 0.2627775078547183, 0.2627775078550491, 0.2627775078531318, 0.2627775078535243, 0.26277750785604764, 0.26271355926567747, 0.2627135592656641, 0.2627135592651346, 0.2627135592654365, 0.262713559266845, 0.2627135592671774, 0.26271355926525974, 0.26271355926565154, 0.26271355926818024, 0.26264955122026323, 0.26264955122024564, 0.2626495512197217, 0.26264955122002076, 0.2626495512214297, 0.26264955122176353, 0.26264955121984535, 0.26264955122023664, 0.2626495512227709, 0.2625854651937686, 0.2625854651937473, 0.2625854651932284, 0.2625854651935244, 0.2625854651949339, 0.26258546519526943, 0.26258546519335074, 0.26258546519374126, 0.2625854651962812, 0.26252128325779384, 0.2625212832577686, 0.26252128325725493, 0.2625212832575477, 0.26252128325895824, 0.2625212832592954, 0.2625212832573758, 0.2625212832577661, 0.2625212832603112, 0.2624569880264813, 0.26245698802645245, 0.26245698802594375, 0.26245698802623324, 0.26245698802764494, 0.2624569880279842, 0.2624569880260632, 0.26245698802645306, 0.2624569880290038, 0.26239256439763187, 0.26239256439759917, 0.2623925643970955, 0.2623925643973817, 0.26239256439879477, 0.2623925643991358, 0.2623925643972134, 0.262392564397603, 0.26239256440015923, 0.26232799954881786, 0.2623279995487815, 0.2623279995482831, 0.26232799954856567, 0.26232799954998026, 0.2623279995503235, 0.2623279995483995, 0.2623279995487887, 0.26232799955135067, 0.26226328353300066, 0.2622632835329609, 0.26226328353246714, 0.2622632835327464, 0.2622632835341628, 0.26226328353450823, 0.2622632835325822, 0.26226328353297107, 0.26226328353553874, 0.2621984085184365, 0.2621984085183936, 0.2621984085179047, 0.26219840851818044, 0.2621984085195985, 0.26219840851994614, 0.2621984085180182, 0.2621984085184071, 0.2621984085209801, 0.26213336948433363, 0.2621333694842871, 0.26213336948380317, 0.2621333694840752, 0.2621333694854954, 0.2621333694858452, 0.26213336948391514, 0.2621333694843038, 0.2621333694868826, 0.2620681615907291, 0.2620681615906793, 0.26206816159019997, 0.2620681615904683, 0.26206816159189067, 0.26206816159224294, 0.26206816159031054, 0.26206816159069896, 0.2620681615932833, 0.26200278157947776, 0.2620027815794246, 0.2620027815789499, 0.26200278157921475, 0.26200278158063917, 0.26200278158099377, 0.26200278157905915, 0.26200278157944756, 0.2620027815820373, 0.26193722712839906, 0.26193722712834266, 0.26193722712787265, 0.2619372271281338, 0.2619372271295603, 0.26193722712991746, 0.2619372271279802, 0.2619372271283687, 0.2619372271309641, 0.26187149633780193, 0.26187149633774254, 0.261871496337277, 0.26187149633753437, 0.2618714963389633, 0.26187149633932294, 0.2618714963373832, 0.26187149633777157, 0.2618714963403726, 0.2618055879780251, 0.2618055879779623, 0.26180558797750153, 0.26180558797775527, 0.2618055879791864, 0.2618055879795486, 0.2618055879776061, 0.2618055879779946, 0.261805587980601, 0.2617395008598437, 0.2617395008597778, 0.26173950085932135, 0.26173950085957154, 0.261739500861005, 0.2617395008613697, 0.2617395008594245, 0.2617395008598132, 0.261739500862425, 0.2616732342407754, 0.26167323424070665, 0.2616732342402546, 0.26167323424050104, 0.2616732342419369, 0.26167323424230415, 0.26167323424035654, 0.2616732342407451, 0.2616732342433625, 0.26160678806214915, 0.2616067880620773, 0.2616067880616298, 0.26160678806187254, 0.2616067880633107, 0.2616067880636805, 0.26160678806173016, 0.2616067880621187, 0.2616067880647418, 0.26154016177961864, 0.26154016177954376, 0.2615401617791007, 0.2615401617793398, 0.2615401617807804, 0.2615401617811527, 0.2615401617791995, 0.2615401617795882, 0.2615401617822169, 0.2614733551183992, 0.2614733551183213, 0.2614733551178824, 0.26147335511811765, 0.2614733551195607, 0.2614733551199358, 0.2614733551179797, 0.2614733551183687, 0.2614733551210026, 0.26140636792075106, 0.26140636792067007, 0.2614063679202356, 0.26140636792046723, 0.2614063679219128, 0.26140636792229016, 0.26140636792033173, 0.26140636792072053, 0.2614063679233599, 0.2613392004648809, 0.2613392004647969, 0.26133920046436676, 0.2613392004645946, 0.2613392004660427, 0.2613392004664229, 0.26133920046446135, 0.2613392004648505, 0.26133920046749526, 0.2612718526854024, 0.2612718526853156, 0.26127185268488956, 0.26127185268511394, 0.2612718526865645, 0.261271852686947, 0.2612718526849829, 0.2612718526853723, 0.2612718526880223, 0.26120432532731036, 0.2612043253272206, 0.2612043253267988, 0.2612043253270195, 0.26120432532847254, 0.26120432532885746, 0.2612043253268907, 0.26120432532728044, 0.26120432532993554, 0.26113661904632296, 0.2611366190462305, 0.2611366190458129, 0.26113661904603, 0.2611366190474855, 0.2611366190478731, 0.26113661904590324, 0.2611366190462931, 0.2611366190489537, 0.26106873432891764, 0.26106873432882216, 0.2610687343284086, 0.26106873432862204, 0.26106873433008, 0.26106873433047006, 0.2610687343284977, 0.2610687343288879, 0.26106873433155353, 0.2610006718904743, 0.26100067189037607, 0.2610006718899666, 0.2610006718901767, 0.26100067189163695, 0.2610006718920295, 0.26100067189005455, 0.26100067189044485, 0.2610006718931159, 0.2609324327263341, 0.2609324327262331, 0.2609324327258278, 0.26093243272603417, 0.2609324327274969, 0.26093243272789196, 0.26093243272591415, 0.26093243272630484, 0.260932432728981, 0.26086401780467133, 0.2608640178045673, 0.26086401780416596, 0.2608640178043687, 0.260864017805834, 0.26086401780623164, 0.26086401780425117, 0.26086401780464213, 0.26086401780732327, 0.2607954277130284, 0.26079542771292163, 0.2607954277125243, 0.26079542771272357, 0.2607954277141913, 0.2607954277145914, 0.2607954277126082, 0.2607954277129996, 0.26079542771568576, 0.2607266636667019, 0.26072666366659253, 0.26072666366619907, 0.26072666366639485, 0.26072666366786507, 0.26072666366826747, 0.2607266636662817, 0.26072666366667346, 0.26072666366936453, 0.26065772712372465, 0.2606577271236126, 0.26065772712322316, 0.2606577271234154, 0.26065772712488794, 0.2606577271252928, 0.26065772712330454, 0.26065772712369656, 0.26065772712639246, 0.2605886197289871, 0.2605886197288722, 0.2605886197284866, 0.2605886197286754, 0.26058861973015035, 0.2605886197305576, 0.2605886197285666, 0.26058861972895925, 0.26058861973166014, 0.2605193423609506, 0.2605193423608332, 0.2605193423604514, 0.26051934236063673, 0.26051934236211405, 0.2605193423625238, 0.26051934236053015, 0.26051934236092306, 0.26051934236362884, 0.26044989655672146, 0.2604498965566015, 0.2604498965562235, 0.2604498965564053, 0.2604498965578849, 0.2604498965582972, 0.2604498965563008, 0.26044989655669437, 0.2604498965594047, 0.2603802840342564, 0.2603802840341336, 0.2603802840337595, 0.26038028403393815, 0.2603802840354201, 0.26038028403583446, 0.2603802840338358, 0.26038028403422964, 0.26038028403694474, 0.2603105062805552, 0.2603105062804298, 0.2603105062800595, 0.26031050628023467, 0.2603105062817189, 0.2603105062821357, 0.26031050628013447, 0.26031050628052904, 0.2603105062832486, 0.26024056503725507]"
"ZZFeatureMap(4, reps=1) COBYLA(maxiter=50) vdepth 3","[0.27874130972943734, 0.2683446186380749, 0.2743077090263082, 0.2650390252739237, 0.27240884264755166, 0.26005027016254934, 0.26173786125013243, 0.24299872996337216, 0.25090901577625024, 0.2548402775686103, 0.23454746362251247, 0.24899916225973265, 0.23535740164803204, 0.2467043454459408, 0.24234979327074424, 0.23959610859695743, 0.26273521401745464, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.23454746362251247, 0.2298729977734683, 0.23672296483094266, 0.22917788983934695, 0.22952286607138347, 0.2345490097436722, 0.25167784264478954, 0.2304147046238704, 0.24502711489668524, 0.23004571563340018, 0.23307587123333032, 0.2271634670342039, 0.22721731213231997, 0.2253554125264401, 0.22410196535118374, 0.22813659844435127, 0.22667305920648453, 0.22028679225610856, 0.21806356612014646, 0.2227279673261709, 0.21809663078526892, 0.22269683535132148, 0.217588964714411, 0.2119664902768344, 0.21553941737212073, 0.21215905662351198]"
"ZZFeatureMap(4, reps=1) SPSA(max_trials=50) vdepth 3","[0.2755682732242874, 0.27851088993090173, 0.2729606662575908, 0.28474324700224746, 0.2765809056999122, 0.27834480179833737, 0.2765451400292356, 0.28071435621889285, 0.27941009884770823, 0.2781344664766786, 0.2773368627916712, 0.2776093052538646, 0.2799283069601737, 0.27325041899811264, 0.2818424105535594, 0.27371351849158293, 0.28083621703787925, 0.2723407754572067, 0.2801105417761856, 0.2736417840575934, 0.2766147211691656, 0.2791743584077265, 0.27062569569995965, 0.27012967815635874, 0.2668975720295691, 0.2708900930495136, 0.25620715201777317, 0.25243438641658866, 0.2546433412197418, 0.25378961110952414, 0.2545213502374523, 0.25466227371015443, 0.258699454785589, 0.2510155645021752, 0.25682894265912176, 0.26317026207812866, 0.26410747515438165, 0.25326924193886613, 0.2504224323464879, 0.2531034747578353, 0.24663207472181556, 0.25563136836495676, 0.2475898028117412, 0.2504291865674965, 0.2503981028712734, 0.2459204953269281, 0.2514487613117529, 0.24010366487984613, 0.2408902724455426, 0.23089121017489284, 0.22656273184684675, 0.22691149880201164, 0.22849599679798682, 0.22583268040605758, 0.22632194731651764, 0.2275061511534908, 0.22929753000053188, 0.22527869374201626, 0.22457151274458162, 0.230132975935803, 0.22715532659576707, 0.22667376532318162, 0.22626201708817556, 0.22855093806000443, 0.22769248658387267, 0.2272632290020659, 0.2241164370388921, 0.23072796955480518, 0.22555963485947167, 0.22783028158274893, 0.23204415885096644, 0.2208373690855911, 0.22761402754172919, 0.22397379263812447, 0.22586730785883802, 0.22399542118225663, 0.2221871615944026, 0.2270894844176819, 0.22237910451863804, 0.2245132093365877, 0.22153080119978516, 0.22532116152216106, 0.22466931001007992, 0.22165392926398642, 0.22151705824724463, 0.22423714264386857, 0.2239594103843793, 0.22215772072790727, 0.22673440883244544, 0.2186532847075152, 0.21847865092528013, 0.22127116549884754, 0.2197618924655476, 0.21893248211256064, 0.2210406461388355, 0.21879119514328058, 0.21941180876248492, 0.2190288928792181, 0.21916417156433202, 0.21860020345964917, 0.22041006456388768, 0.21704746811197959, 0.2182880407912083, 0.21829074263410791, 0.21631587069683303, 0.22022795526452046, 0.21507938729472784, 0.2200382953948203, 0.21986378634343295, 0.21352893554321306, 0.21868871355620328, 0.2131579083977856, 0.21608873326767797, 0.21514644020229626, 0.21348837825940178, 0.21640373374284771, 0.21393278897202372, 0.21505615033401765, 0.21421745706856513, 0.2154476104664078, 0.21331213022088943]"
